id	author_id	created_at	text	coding	sentiment
1465393132502138880	1070834057389490176	2021-11-29 18:52:03+00:00	Imagine if we get a trilogy of MCU Spidey in college and we get more team-ups with other Avengers like Shang-Chi (that @SimuLiu also wants) and Captain Marvel in later movies where they fight against the Council of Kangs in the Multiverse Saga https://t.co/2zEUNWV4rt	scene/plot talk	positive
1465554390824198150	1201379437855592450	2021-11-30 05:32:50+00:00	Shang-Chi and the Legend of the Ten Rings Movie Giveaway! @shangchi #shangchi @Marvel #Marvel @MarvelStudios #MarvelStudios #MCU @Disney #Disney #AD via @gaynycdad #sweepstakes https://t.co/Us4sefabDs	advertisement	neutral
1465396029461827598	4727709856	2021-11-29 19:03:33+00:00	@semprecansat Shang Chi*__	too little info	neutral
1465553260580904962	1216761698532626432	2021-11-30 05:28:20+00:00	"@wandaslizzie @wandaslizzie I actually reviewed Eternals, just like I did for Shang Chi, Black Widow and have done weekly for What If, Loki, Wandavision, &amp; Falcon and the Winter Soldier!!!!Feel free to share if you like ______https://t.co/VaUjApbsHL"	advertisement	neutral
1465415375860895744	1328673451280916480	2021-11-29 20:20:26+00:00	Shang-Chi is Mephisto	too little info	neutral
1465464922104606729	1143366245749854208	2021-11-29 23:37:19+00:00	shang-chi __ https://t.co/XTcChaKeLL	too little info	neutral
1465383437280419840	1037731302	2021-11-29 18:13:31+00:00	"Loved this movie!! IF YOU AIM FOR NOTHING YOU HIT NOTHING"" WHATTTT! LOVE THE QUOTES IN THIS MOVIE!!! https://t.co/mPArY2DeeX"""	praise	positive
1465442773788733441	1461058009971503108	2021-11-29 22:09:18+00:00	Watching @shangchi again tonight by far my favourite #MCU movie in years literally cannot get enough of this masterpiece #ShangChi https://t.co/PrAkYVI8U6	praise	positive
1465447818001330181	2842243853	2021-11-29 22:29:21+00:00	Shang-Chi and the Legend of the Ten Rings Movie Giveaway! @shangchi #shangchi @Marvel #Marvel @MarvelStudios #MarvelStudios #MCU @Disney #Disney #AD via @gaynycdad #sweepstakes https://t.co/DkvLKA8nRt	advertisement	neutral
1465500089896644608	762335478062342144	2021-11-30 01:57:03+00:00	halloween killscruellavenom 2shang chigodzilla vs kong all 3 fear street movies spiderman no way home https://t.co/IKTO51tFXI	comparison	neutral
1465418111356710923	296294526	2021-11-29 20:31:18+00:00	"HANG ON, WHAT ARE YOU DOING HERE, CHARACTER FROM OTHER MOVIE? I hope this gets explained.Both of them, actually.#shangchi"	actor/charactor talk	positive
1465474771848679425	44258280	2021-11-30 00:16:27+00:00	Shang-Chi and the Legend of the Ten Rings Movie Giveaway! @shangchi #shangchi @Marvel #Marvel @MarvelStudios #MarvelStudios #MCU @Disney #Disney #AD via @gaynycdad #sweepstakes https://t.co/1HKWq1NA47	advertisement	neutral
1465437677633871876	3293311679	2021-11-29 21:49:03+00:00	currently rewatching Shang-Chi and the legend of the 10 rings __ https://t.co/OaLhrtC8Bg	watching	positive
1465393717171343361	1375200011345088519	2021-11-29 18:54:22+00:00	"School sucked, got called a racist for disliking the Black Panther movie but enjoying Shang-Chi"	comparison	positive
1465426879343742983	1136723351907590144	2021-11-29 21:06:09+00:00	just finished shang-chi and it’s my new fave marvel movie bc holy shit 20/10	comparison	positive
1465501511564161027	430331389	2021-11-30 02:02:42+00:00	I also successfully avoided every Shang Chi spoiler for 3 months so GO ME	scene/plot talk	positive
1465545297820405763	1340835141795545088	2021-11-30 04:56:42+00:00	@E_salazar27 Eternals was better than Shang chi. Fresh and new. Lore is better. Shang chi was basic	comparison	negative
1465390564338245636	1120224590549143553	2021-11-29 18:41:50+00:00	@SweetestTea_ @Uncle_elr0y Do you mean Shang Chi? (Really good movie if so)	praise	positive
1465535012955168775	369391573	2021-11-30 04:15:50+00:00	"Just finished Shang Chi, it was soooo good!!!"	watching	positive
1465464212357095432	1110019496532680704	2021-11-29 23:34:29+00:00	@Philjimeneznyc @shangchi I liked it. I didn’t love it. It was funny. That red outfit is dope ass hell!__	watching	neutral
